edge_id:int,source_node_id:int,target_node_id:int,label_id:int,down_flow:string,up_flow:string,date:string,count:string,visit_duration:string
86180,52,5911,2,255,302,32,1,0
86181,44,5911,2,100590398,1408808,25,5,3607
86182,62,5911,2,52,104,2,1,470
86183,29,5911,2,24789659,487708,32,3,8346
86184,44,5911,2,14597,4054,3,5,9512
86185,96,5911,2,1804010,88872,33,7,18337
86186,26,5911,2,1394077,30335,32,1,5252
86187,36,5911,2,41,120,35,2,0
86188,7,5911,2,288,417,26,1,0
86189,29,5911,2,22988504,430769,38,4,7917
86190,64,5911,2,965,1254,45,3,8304
86191,16,5911,2,52,104,28,1,2200
86192,29,5911,2,35894104,709656,42,18,53199
86193,74,5911,2,59222,32805,36,7,15960
86194,29,5911,2,19639321,421858,28,2,1843
86195,21,5911,2,255,302,26,1,819
86196,31,5911,2,1471,887,5,1,0
86197,11,5911,2,94588,36925,44,13,12796
86198,78,5911,2,132,184,14,1,1391
86199,49,5911,2,0,249,18,1,2220
86200,78,5911,2,160,302,41,2,2802
86201,26,5911,2,49631,5106,42,2,4597
86202,49,5911,2,0,64,11,1,0
86203,26,5911,2,0,3480,25,1,2129
86204,30,5911,2,1158,1428,5,1,0
86205,7,5911,2,52,64,10,1,0
86206,74,5911,2,111,120,12,1,0
86207,49,5911,2,132,222,9,1,2257
86208,31,5911,2,1686,3413,8,3,4676
86209,23,5911,2,0,80,26,1,0
86210,7,5911,2,1602,3117,22,2,300
86211,3,5911,2,52,106,35,1,3500
86212,47,5911,2,111,80,41,1,290
86213,49,5911,2,52089,24056,44,6,10374
86214,57,5911,2,208,104,41,1,0
86215,36,5911,2,106,147,42,1,0
86216,96,5911,2,12076,7917,42,5,4849
86217,41,5911,2,262334,6506,37,1,0
86218,44,5911,2,52,104,43,1,511
86219,41,5911,2,40,80,32,1,2730
86220,74,5911,2,26127,3738,41,1,114
86221,13,5911,2,28293,7529,11,2,7422
86222,26,5911,2,156,120,10,1,207
86223,15,5911,2,1388,1520,11,1,1550
86224,3,5911,2,0,64,34,1,0
86225,44,5911,2,16336,7138,19,5,3990
86226,30,5911,2,0,832,27,3,1318
86227,36,5911,2,3006,6209,41,2,3164
86228,29,5911,2,1015152,18324,40,3,1784
86229,23,5911,2,80,151,25,1,2299
86230,36,5911,2,40,80,18,1,0
86231,31,5911,2,132,151,21,1,2800
86232,49,5911,2,44255913,1237799,22,4,2491
86233,44,5911,2,12219838,177752,6,6,3704
86234,36,5911,2,1200,120,19,1,0
86235,7,5911,2,222,240,9,1,353
86236,23,5911,2,151,231,41,1,580
86237,30,5911,2,320349,22408,44,6,8789
86238,7,5911,2,0,40,8,1,0
86239,49,5911,2,52,104,36,1,2211
86240,7,5911,2,9387,2104,37,2,886
86241,26,5911,2,1089,1506,35,1,0
86242,30,5911,2,45155,776,11,1,1769
86243,3,5911,2,3263,5330,24,2,5571
86244,64,5911,2,52,106,32,1,2997
86245,16,5911,2,52,104,34,1,0
86246,70,5911,2,0,128,14,1,0
86247,30,5911,2,92,144,32,2,4315
86248,64,5911,2,386,520,44,1,2519
86249,46,5911,2,1341,80,34,1,436
86250,13,5911,2,1074,252,8,1,3736
86251,30,5911,2,349,492,6,1,1800
86252,98,5911,2,269530,960,40,1,2793
86253,29,5911,2,17261603,338863,19,4,14868
86254,29,5911,2,1696,1207,3,2,6967
86255,64,5911,2,156,188,6,1,6806
86256,29,5911,2,8699829,134330,31,5,15657
86257,2,5911,2,830,551,30,1,0
86258,11,5911,2,1114,711,26,1,0
86259,29,5911,2,8404,1665,41,1,1525
86260,11,5911,2,406,533,45,1,580
86261,7,5911,2,103680,2320,11,1,0
86262,16,5911,2,23949,5795,37,5,10461
86263,29,5911,2,255,302,44,1,1010
86264,3,5911,2,22041,11216,33,2,0
86265,78,5911,2,2759,2952,34,1,0
86266,3,5911,2,987,1510,4,7,5556
86267,29,5911,2,316,409,45,2,6828
86268,49,5911,2,1494,4954,15,1,2735
86269,74,5911,2,1112,720,2,2,6573
86270,31,5911,2,1582,1991,6,5,6736
86271,3,5911,2,80,191,36,1,787
86272,36,5911,2,52,104,32,1,620
86273,23,5911,2,52,104,16,1,377
86274,13,5911,2,2280,3197,25,2,4121
86275,74,5911,2,34784,3377,42,3,770
86276,75,5911,2,106,212,30,2,5648
86277,42,5911,2,6018198,122036,39,7,33543
86278,44,5911,2,9009,5105,21,4,10280
86279,78,5911,2,142,200,35,1,1221
86280,15,5911,2,187,236,17,2,780
86281,44,5911,2,419750,183592,33,30,62515
86282,64,5911,2,0,65,4,1,0
86283,3,5911,2,552,666,37,3,10234
86284,2,5911,2,191,231,35,1,380
86285,57,5911,2,40,40,11,1,3244
86286,31,5911,2,3907,5792,3,4,4040
86287,16,5911,2,2836,3610,33,3,8289
86288,31,5911,2,16090352,607450,35,1,1558
86289,29,5911,2,3194942,53664,18,5,13297
86290,3,5911,2,2641,3036,32,1,4717
86291,3,5911,2,108402,6694,10,2,6404
86292,97,5911,2,111,0,45,1,0
86293,31,5911,2,1168,1492,32,1,1273
86294,31,5911,2,52,104,2,1,400
86295,3,5911,2,2756,2983,28,1,3710
86296,26,5911,2,172,222,18,1,4265
86297,74,5911,2,935,656,20,1,0
86298,2,5911,2,1731,683,42,2,1980
86299,13,5911,2,40,80,18,1,2429
86300,96,5911,2,12131,3767,36,2,0
86301,52,5911,2,2112,3154,45,1,985
86302,3,5911,2,231,243,6,1,508
86303,31,5911,2,5073,7398,18,5,4651
86304,96,5911,2,11566425,296676,44,15,5280
86305,49,5911,2,9752,6726,37,2,2690
86306,57,5911,2,80,222,27,1,1977
86307,74,5911,2,25519,3678,27,1,0
86308,2,5911,2,306,551,5,1,3072
86309,29,5911,2,255,302,25,1,851
86310,78,5911,2,366,382,3,2,1462
86311,49,5911,2,243,262,30,1,731
86312,29,5911,2,1171,1566,7,1,982
86313,44,5911,2,48135400,806927,14,5,5170
86314,31,5911,2,1434,2623,37,2,1145
86315,44,5911,2,8684,2676,18,2,3953
86316,3,5911,2,479,477,3,3,6276
86317,30,5911,2,1378,2852,8,1,612
86318,96,5911,2,201377,119667,43,28,18531
86319,44,5911,2,52995,60272,40,22,36718
86320,29,5911,2,11386619,237061,30,5,13027
86321,74,5911,2,9179,2969,44,2,450
86322,44,5911,2,5952848,154344,32,8,23516
86323,53,5911,2,1715,486,33,2,7282
86324,23,5911,2,80,151,45,1,2311
86325,2,5911,2,1570,571,44,2,400
86326,7,5911,2,104,208,39,1,0
86327,13,5911,2,111,120,10,1,250
86328,30,5911,2,104,208,2,2,0
86329,16,5911,2,424,130,44,1,2019
86330,7,5911,2,92,186,36,2,4580
86331,16,5911,2,255,862,15,1,172
86332,26,5911,2,18167000,363165,38,9,34524
86333,13,5911,2,27446188,146102,9,6,12057
86334,3,5911,2,3055,1073,42,2,3421
86335,36,5911,2,3947,5258,15,1,0
86336,44,5911,2,29883729,678566,31,5,7266
86337,13,5911,2,12501,5257,35,7,14596
86338,49,5911,2,0,128,14,1,106
86339,31,5911,2,1221,40,36,1,273
86340,36,5911,2,41,80,43,1,0
86341,13,5911,2,104,400,39,3,194
86342,13,5911,2,0,40,19,1,0
86343,92,5911,2,3810,4424,33,1,6518
86344,26,5911,2,1511,366,26,2,177
86345,36,5911,2,0,560,38,2,3205
86346,64,5911,2,52,106,12,1,0
86347,74,5911,2,12076,2940,32,3,3151
86348,78,5911,2,2759,5824,40,1,4300
86349,31,5911,2,1328,1706,10,3,7405
86350,96,5911,2,243,418,31,1,2211
86351,13,5911,2,0,40,37,1,0
86352,49,5911,2,40,80,32,1,4469
86353,3,5911,2,5029,10059,8,4,3109
86354,3,5911,2,804,1043,9,2,0
86355,78,5911,2,191,231,42,1,670
86356,2,5911,2,255,302,33,1,650
86357,78,5911,2,12323536,228103,16,18,20572
86358,30,5911,2,3576,360,3,2,9027
86359,30,5911,2,7312,11216,23,8,7559
86360,29,5911,2,3163,4521,26,2,2593
86361,3,5911,2,22843,28775,44,5,2470
86362,44,5911,2,11011769,245739,36,2,0
86363,3,5911,2,1584,1604,25,2,559
86364,49,5911,2,2615,740,10,1,2403
86365,36,5911,2,215,288,1,3,5657
86366,44,5911,2,10301,3476,7,3,545
86367,23,5911,2,52,104,6,1,2750
86368,7,5911,2,2408,1332,32,1,5057
86369,3,5911,2,1533,1227,14,1,3180
86370,29,5911,2,848,1176,2,1,4469
86371,70,5911,2,2957,3078,13,2,9041
86372,7,5911,2,319,249,25,3,3829
86373,74,5911,2,40,82,4,1,0
86374,31,5911,2,2343,2981,19,2,3403
86375,80,5911,2,160,283,23,1,784
86376,31,5911,2,172,222,13,1,0
86377,26,5911,2,295,366,16,2,1596
86378,23,5911,2,1530,3017,8,2,2132
86379,78,5911,2,1168,1539,19,1,0
86380,7,5911,2,104,168,3,2,498
86381,49,5911,2,184,222,6,1,0
86382,36,5911,2,80,160,34,1,0
86383,26,5911,2,172,222,45,1,4016
86384,23,5911,2,683,647,36,3,6088
86385,49,5911,2,1940,3127,33,2,8382
86386,13,5911,2,25441,680,27,1,832
86387,41,5911,2,3149,4356,5,1,2303
86388,36,5911,2,424,584,14,3,1817
86389,49,5911,2,557,564,27,1,1001
86390,52,5911,2,3292,7906,36,4,2917
86391,64,5911,2,8687,3344,40,2,400
86392,30,5911,2,226,252,22,1,1404
86393,13,5911,2,2926,6594,30,2,2032
86394,36,5911,2,111,120,10,1,402
86395,36,5911,2,15629,6321,36,4,10078
86396,36,5911,2,40,80,24,1,2280
86397,52,5911,2,2454,3028,41,1,571
86398,74,5911,2,2974,5860,21,2,0
86399,78,5911,2,1323,1813,17,3,1821
86400,3,5911,2,4007,3214,1,2,803
86401,44,5911,2,7789,1207,28,1,399
86402,23,5911,2,2690,4599,7,1,4680
86403,78,5911,2,41064655,612138,6,9,14675
86404,3,5911,2,6929,3571,40,9,13366
86405,78,5911,2,151,231,1,1,400
86406,97,5911,2,0,160,34,1,0
86407,31,5911,2,397,449,11,2,5192
86408,47,5911,2,2740,2929,43,1,4588
86409,96,5911,2,120,191,39,1,0
86410,49,5911,2,192710,90005,35,3,10194
86411,29,5911,2,49671405,1138182,6,5,15204
86412,78,5911,2,557,835,15,2,2139
86413,78,5911,2,239,371,4,3,9166
86414,78,5911,2,33411865,678388,44,11,40592
86415,30,5911,2,2809,6140,14,1,8073
86416,44,5911,2,63509039,1078804,35,14,25342
86417,11,5911,2,80,151,3,2,358
86418,3,5911,2,132,151,30,1,2659
86419,74,5911,2,37510,19981,37,3,4888
86420,3,5911,2,22769454,385146,26,1,5108
86421,36,5911,2,3892,5250,11,1,1842
86422,16,5911,2,111,120,6,1,379
86423,31,5911,2,1949,2930,31,2,2093
86424,96,5911,2,52,104,40,1,799
86425,30,5911,2,1239,2744,19,3,2609
86426,41,5911,2,40,80,41,1,2240
86427,26,5911,2,132,182,28,1,0
86428,26,5911,2,19427963,223848,7,2,2026
86429,11,5911,2,16764,3779,32,2,16605
86430,13,5911,2,104,208,45,2,2659
86431,26,5911,2,498,564,5,2,1827
86432,26,5911,2,1735,3554,2,3,800
86433,29,5911,2,9348336,161684,39,1,0
86434,26,5911,2,291,258,44,1,1181
86435,49,5911,2,243,262,25,1,1112
86436,57,5911,2,1616,3168,40,1,1199
86437,78,5911,2,274,439,10,3,1181
86438,23,5911,2,1519,3250,33,1,7126
86439,52,5911,2,4513224,132751,40,4,6975
86440,29,5911,2,5665830,127152,16,1,2735
86441,13,5911,2,1601,2885,5,2,4604
86442,44,5911,2,7870,6350,41,3,9762
86443,74,5911,2,72651,25633,43,4,10392
86444,36,5911,2,10824,3775,45,3,1907
86445,74,5911,2,52,147,5,4,0
86446,36,5911,2,111,120,27,1,399
86447,23,5911,2,80,151,12,1,2901
86448,36,5911,2,1702,8160,8,2,9197
86449,3,5911,2,29257,21006,41,6,11056
86450,78,5911,2,18171,7473,43,4,6491
86451,99,5911,2,12834,0,45,2,0
86452,13,5911,2,4370,6473,6,2,1060
86453,41,5911,2,52,104,34,1,3442
86454,31,5911,2,212,262,42,1,0
86455,13,5911,2,111,504,14,2,390
86456,57,5911,2,80488,2281,16,1,0
86457,16,5911,2,624,928,10,1,0
86458,52,5911,2,30487998,513859,11,3,6989
86459,52,5911,2,23909793,540891,12,6,22343
86460,36,5911,2,40,80,40,1,0
86461,49,5911,2,1888,2873,21,2,9533
86462,96,5911,2,8364,4281,38,2,10124
86463,44,5911,2,11732,2395,4,4,4041
86464,44,5911,2,43514,11740,44,7,12193
86465,31,5911,2,172,222,33,1,0
86466,36,5911,2,40,80,21,1,2179
86467,74,5911,2,5295,5884,34,1,8672
86468,78,5911,2,151,191,45,1,697
86469,44,5911,2,184365,57345,45,11,26392
86470,11,5911,2,41945,6870,23,2,3265
86471,26,5911,2,108448,470,3,3,1468
86472,29,5911,2,37554468,854037,17,9,18335
86473,44,5911,2,367700,130282,38,10,17874
86474,52,5911,2,16545230,278862,7,3,12068
86475,3,5911,2,8100,5440,31,4,0
86476,29,5911,2,274023,13515,35,3,0
86477,36,5911,2,11861,3121,44,5,574
86478,44,5911,2,20864,4959,42,10,14823
86479,11,5911,2,255,302,43,1,541
86480,57,5911,2,4572,7891,43,9,11679
86481,70,5911,2,1172,1578,15,1,3781
86482,64,5911,2,52,65,14,1,124
86483,44,5911,2,41926406,853866,37,9,21786
86484,42,5911,2,2369198,56357,43,8,32819
86485,29,5911,2,52,104,43,1,729
86486,13,5911,2,111,120,21,1,397
86487,7,5911,2,701,883,14,1,1128
86488,7,5911,2,340,562,45,3,8517
86489,13,5911,2,40,80,7,1,2351
86490,78,5911,2,52,104,11,1,471
86491,30,5911,2,460,612,10,2,1851
86492,96,5911,2,52,104,41,1,976
86493,26,5911,2,0,64,36,1,0
86494,23,5911,2,188,368,37,1,4600
86495,26,5911,2,14320306,267603,43,10,21960
86496,36,5912,2,123,75,22,1,43
86497,29,5912,2,2508124,56836,17,4,3930
86498,29,5912,2,445,144,1,1,540
86499,11,5912,2,754,278,23,1,2401
86500,30,5912,2,368,139,28,1,308
86501,30,5912,2,397,140,11,1,335
86502,49,5912,2,445,142,1,1,438
86503,26,5912,2,742,6022,2,17,5180
86504,29,5912,2,18892529,386598,7,11,26921
86505,44,5912,2,137,73,14,1,66
86506,26,5912,2,106,970,8,2,0
86507,3,5912,2,137,73,14,1,69
86508,30,5912,2,307,139,1,1,510
86509,26,5912,2,636,9404,3,14,11630
86510,3,5912,2,11534392,177628,26,1,0
86511,2,5912,2,217,73,16,1,673
86512,29,5912,2,46394482,976692,26,2,0
86513,75,5912,2,552,296,3,1,723
86514,29,5912,2,1935598,42026,28,4,1041
86515,30,5912,2,363,136,20,1,386
86516,36,5912,2,227,283,28,1,0
86517,2,5912,2,535,2983,10,7,5772
86518,11,5912,2,405,223,2,1,0
86519,52,5912,2,23057640,711855,11,10,45929
86520,30,5912,2,397,140,6,1,341
86521,30,5912,2,375,135,22,1,465
86522,36,5912,2,304,916,6,4,9650
86523,78,5912,2,445,142,14,1,346
86524,2,5912,2,881,2232,12,3,2568
86525,3,5912,2,317,385,28,1,2730
86526,11,5912,2,137,73,22,1,176
86527,49,5912,2,353,131,21,1,547
86528,64,5912,2,161,74,19,1,46
86529,26,5912,2,530,4850,7,10,14557
86530,3,5912,2,137,73,7,1,22
86531,2,5912,2,106,842,11,2,3279
86532,64,5912,2,1153,1083,2,4,475
86533,64,5912,2,137,74,10,1,54
86534,44,5912,2,1653,3510,23,4,5178
86535,64,5912,2,548,296,1,1,0
86536,64,5912,2,137,74,11,1,52
86537,75,5912,2,186299,13108,1,2,5407
86538,3,5912,2,307,142,2,1,367
86539,29,5912,2,212,148,18,1,0
86540,64,5912,2,3283,3931,9,4,106
86541,83,5912,2,52,104,21,1,3020
86542,11,5912,2,137,73,3,1,0
86543,75,5912,2,955,1282,4,2,0
86544,52,5912,2,135,74,19,1,448
86545,69,5912,2,647,320,21,1,496
86546,57,5912,2,137,73,10,1,48
86547,52,5913,2,80,0,10,1,5068
86548,12,5913,2,359,120,23,1,937
86549,82,5913,2,7780,12473,10,8,6291
86550,70,5913,2,13176,18176,3,18,8478
86551,93,5913,2,14339,38696,18,20,42156
86552,94,5913,2,3304,12958,3,14,13537
86553,70,5913,2,84,68,20,1,61
86554,80,5913,2,1113,1429,21,5,2319
86555,90,5913,2,15490,18937,13,4,3185
86556,90,5913,2,16099,18838,6,12,11400
86557,19,5913,2,40,40,27,1,188
86558,90,5913,2,37315,44413,12,44,43000
86559,93,5913,2,34244,43044,7,7,8983
86560,93,5913,2,18384,24924,24,8,8444
86561,82,5913,2,1104,1627,19,4,2235
86562,93,5913,2,55152,19608,3,10,13977
86563,97,5913,2,27024,1247,38,1,0
86564,82,5913,2,8691,19705,2,14,8219
86565,93,5913,2,10350,19559,12,6,10469
86566,93,5913,2,53587,36279,21,17,21126
86567,15,5913,2,896,1325,10,2,1659
86568,25,5913,2,868,665,28,2,1786
86569,93,5913,2,22687,34327,22,13,15811
86570,27,5913,2,709,762,2,3,2601
86571,83,5913,2,11463,18003,15,4,5613
86572,70,5913,2,13852,19546,16,12,12023
86573,93,5913,2,56485,25543,4,11,21608
86574,93,5913,2,59920,27861,1,14,18218
86575,82,5913,2,7849,12621,3,13,9933
86576,82,5913,2,10427,22375,14,13,9346
86577,23,5913,2,430,156,16,1,1203
86578,70,5913,2,2711,2469,25,9,9029
86579,93,5913,2,11504,13800,10,6,5254
86580,90,5913,2,14502,19739,16,4,6690
86581,90,5913,2,31955,38821,3,29,47822
86582,93,5913,2,16737,26252,5,11,11194
86583,90,5913,2,65599,28099,15,30,49134
86584,90,5913,2,34017,43345,9,29,34888
86585,90,5913,2,16175,19758,11,8,11514
86586,94,5913,2,27083,40818,8,11,13575
86587,70,5913,2,1619,1784,11,6,4710
86588,82,5913,2,10587,22531,15,14,16584
86589,70,5913,2,728,744,17,4,293
86590,97,5913,2,38812,1499,35,1,0
86591,70,5913,2,15282,21265,18,19,35422
86592,98,5913,2,27238,1271,33,1,3120
86593,90,5913,2,75629,35373,4,13,21104
86594,90,5913,2,76946,40440,1,42,39301
86595,83,5913,2,517,774,19,2,1953
86596,70,5913,2,14979,20730,21,18,10874
86597,93,5913,2,14212,22595,9,11,18954
86598,32,5913,2,450,742,28,2,585
86599,93,5913,2,20447,32709,13,9,9608
86600,82,5913,2,1104,1627,20,4,2048
86601,82,5913,2,11244,17539,11,18,13178
86602,70,5913,2,12015,17033,10,12,11902
86603,82,5913,2,1676,8485,8,6,4967
86604,91,5913,2,11650,22702,3,11,17318
86605,70,5913,2,11354,17355,14,7,14342
86606,93,5913,2,55879,34322,11,13,16291
86607,32,5913,2,657,742,24,2,4548
86608,90,5913,2,16341,19232,5,11,11517
86609,78,5913,2,529,711,14,2,91
86610,82,5913,2,2085,3022,7,7,6205
86611,97,5913,2,26621,1275,31,1,3196
86612,91,5913,2,11248,22522,2,8,12986
86613,70,5913,2,41738,4841,15,11,6460
86614,94,5913,2,25253,38484,5,16,24719
86615,2,5913,2,8416,12516,7,11,13990
86616,5,5913,2,8935,12799,5,3,162
86617,93,5913,2,24733,35454,28,12,18278
86618,90,5913,2,15913,18902,8,7,6277
86619,70,5913,2,11394,16423,9,8,3692
86620,73,5913,2,572,7193,9,2,2499
86621,82,5913,2,474,645,27,1,0
86622,90,5913,2,38394,44369,10,38,31388
86623,90,5913,2,27224,36509,18,10,9250
86624,93,5913,2,13631,32438,20,13,7787
86625,57,5913,2,608,827,16,3,4829
86626,88,5913,2,45990,24674,21,16,24193
86627,78,5913,2,15393,21443,7,17,7463
86628,90,5913,2,45619,54879,7,17,17318
86629,98,5913,2,52319,2131,37,1,0
86630,93,5913,2,20971,32169,27,10,13890
86631,90,5913,2,76129,37520,2,23,41210
86632,82,5913,2,4730,18867,12,13,17212
86633,31,5913,2,40,40,2,1,903
86634,82,5913,2,7894,12332,1,12,12205
86635,70,5913,2,10805,15650,28,4,1873
86636,94,5913,2,25941,39345,6,19,31418
86637,82,5913,2,6779,10684,5,8,11227
86638,93,5913,2,19400,32745,26,11,15097
86639,83,5913,2,490,714,24,2,1654
86640,98,5913,2,47662,1155,40,1,2430
86641,70,5913,2,1940,2388,24,6,6316
86642,93,5913,2,24988,36748,15,13,22269
86643,82,5913,2,15419,27355,17,19,21729
86644,70,5913,2,9914,14478,2,6,7110
86645,94,5913,2,25354,32965,9,10,6355
86646,97,5913,2,26860,1235,30,1,2669
86647,93,5913,2,11020,20567,16,6,11597
86648,90,5913,2,16434,20288,14,5,11430
86649,70,5913,2,14084,18964,4,22,14005
86650,70,5913,2,12199,16776,23,8,3252
86651,94,5913,2,71703,40900,4,20,23000
86652,32,5913,2,9577,15393,25,5,3630
86653,24,5913,2,517,718,15,2,1999
86654,56,5913,2,557,846,21,2,482
86655,83,5913,2,1232,1861,22,4,6394
86656,93,5913,2,10648,18940,6,10,12367
86657,82,5913,2,1098,1567,21,4,4054
86658,80,5913,2,490,733,22,2,2459
86659,82,5913,2,8939,20247,22,10,11844
86660,24,5913,2,40,40,19,1,944
86661,94,5913,2,39056,56755,7,15,11807
86662,15,5913,2,4900,8330,11,1,0
86663,93,5913,2,66104,30731,2,19,24107
86664,83,5913,2,736,697,28,2,1667
86665,93,5913,2,24789,35359,23,16,30591
86666,57,5913,2,478,728,17,1,4541
86667,80,5913,2,10800,16144,23,6,5942
86668,70,5913,2,2128,2508,13,7,5014
86669,93,5913,2,19480,39000,25,14,22717
86670,83,5913,2,490,714,23,2,48
86671,70,5913,2,3439,3428,27,8,18323
86672,83,5913,2,517,774,16,2,2082
86673,98,5913,2,26552,995,34,1,0
86674,70,5913,2,11348,16858,26,8,8865
86675,56,5913,2,252,255,11,1,0
86676,83,5913,2,729,670,21,2,1220
86677,70,5913,2,13525,19096,19,12,17596
86678,97,5913,2,50867,2551,45,1,0
86679,93,5913,2,573684,52475,14,21,22886
86680,91,5913,2,45161,1486,1,2,6502
86681,28,5913,2,756,756,17,3,8525
86682,93,5913,2,20696,33979,19,13,13736
86683,93,5913,2,10054,24343,8,8,10407
86684,82,5913,2,9125,20380,6,14,12524
86685,23,5914,2,2797,693,26,2,2005
86686,31,5914,2,8238,1825,14,6,5547
86687,49,5914,2,4677,1108,23,2,7870
86688,44,5914,2,2849,669,15,2,2854
86689,29,5914,2,2797,636,1,2,2273
86690,26,5914,2,5593,1514,19,5,1788
86691,78,5914,2,2644,631,7,1,2708
86692,23,5914,2,2856,681,4,2,92
86693,78,5914,2,5594,1322,17,4,3571
86694,31,5914,2,5608,1258,12,2,80
86695,23,5914,2,153,62,6,1,41
86696,78,5914,2,4605,1258,27,4,4850
86697,49,5914,2,2797,631,21,2,1673
86698,31,5914,2,2796,629,1,2,1805
86699,26,5914,2,2796,629,10,2,88
86700,11,5914,2,2797,629,3,2,1622
86701,31,5914,2,2804,629,11,2,43
86702,26,5914,2,2797,693,5,2,1745
86703,26,5914,2,5501,1248,9,3,204
86704,78,5914,2,5594,1258,14,4,3928
86705,11,5914,2,2644,567,18,1,2664
86706,49,5914,2,2797,631,15,2,73
86707,31,5914,2,2797,693,6,2,2051
86708,29,5914,2,2849,733,19,2,1636
86709,26,5914,2,5534,911,7,4,3963
86710,57,5914,2,5594,1258,2,4,2298
86711,31,5914,2,2950,691,15,3,2161
86712,26,5914,2,2797,629,8,2,2581
86713,49,5914,2,2797,631,9,2,3450
86714,23,5914,2,2797,629,21,2,1391
86715,31,5914,2,2796,629,7,2,1800
86716,44,5914,2,2797,629,26,2,4801
86717,29,5914,2,2644,567,25,1,1336
86718,24,5914,2,2797,641,10,2,3967
86719,44,5914,2,153,62,27,1,47
86720,29,5914,2,2796,629,21,2,1427
86721,23,5914,2,2797,629,19,2,2782
86722,49,5914,2,2644,569,27,2,1302
86723,11,5914,2,153,62,19,1,257
86724,52,5914,2,153,62,11,1,44
86725,29,5914,2,8138,1889,3,7,10116
86726,23,5914,2,2797,629,16,2,1824
86727,57,5914,2,153,382,10,1,0
86728,29,5914,2,2849,669,6,2,49
86729,49,5914,2,2796,631,24,2,1702
86730,26,5914,2,2797,629,3,2,1842
86731,26,5914,2,5594,1258,4,4,2820
86732,78,5914,2,5593,1258,11,4,5404
86733,2,5914,2,2797,629,17,2,1653
86734,31,5914,2,5594,1322,8,4,115
86735,31,5914,2,2796,629,4,3,3573
86736,29,5914,2,2849,733,22,2,1598
86737,23,5914,2,2643,567,7,1,1929
86738,26,5914,2,5593,1322,1,4,3887
86739,44,5914,2,153,323,5,1,802
86740,31,5914,2,2797,629,3,2,1906
86741,52,5914,2,2796,634,21,2,1321
86742,31,5914,2,2797,629,2,2,2938
86743,26,5914,2,2797,629,13,2,2121
86744,49,5914,2,5645,1366,17,4,3990
86745,78,5914,2,5642,1310,16,4,3442
86746,31,5914,2,5594,1322,10,4,3743
86747,31,5914,2,2796,629,21,2,1744
86748,31,5914,2,5441,1196,18,3,3194
86749,49,5914,2,2797,631,26,2,1653
86750,52,5914,2,2856,686,27,2,1631
86751,2,5914,2,2644,567,27,1,2924
86752,49,5914,2,2950,693,28,3,1550
86753,57,5914,2,2797,629,18,2,2032
86754,29,5914,2,8655,1929,7,5,1791
86755,80,5914,2,5698,1350,23,4,8662
86756,26,5914,2,153,62,6,1,44
86757,78,5914,2,5594,1258,6,4,7029
86758,29,5914,2,2797,693,20,2,1422
86759,29,5914,2,3002,731,24,3,124
86760,29,5914,2,2804,629,15,2,4957
86761,3,5914,2,459,444,21,2,114
86762,57,5914,2,2796,629,20,2,2328
86763,78,5914,2,4359,860,2,2,63
86764,31,5914,2,2797,629,19,2,65
86765,23,5914,2,2797,629,24,2,1945
86766,78,5914,2,2785,629,19,2,1741
86767,3,5914,2,5712,1260,4,3,3359
86768,29,5914,2,2797,629,28,2,1741
86769,44,5914,2,2797,629,7,2,1870
86770,41,5914,2,2013,599,7,2,4286
86771,26,5914,2,5594,1322,18,4,4546
86772,52,5914,2,2797,634,26,2,2358
86773,57,5914,2,2856,681,4,2,18
86774,26,5914,2,0,256,24,1,151
86775,11,5914,2,2797,629,4,2,1474
86776,31,5914,2,2949,691,22,3,2141
86777,11,5914,2,445,177,16,1,2378
86778,26,5914,2,2857,681,2,2,2127
86779,26,5914,2,5772,1540,21,4,2204
86780,78,5914,2,2856,807,13,3,1960
86781,44,5914,2,2857,681,1,2,2048
86782,26,5914,2,5594,1258,27,4,4397
86783,23,5914,2,2796,629,8,2,4837
86784,57,5914,2,2797,629,3,2,2345
86785,78,5914,2,2865,689,8,2,73
86786,23,5914,2,2796,629,20,2,1921
86787,57,5914,2,8604,2001,27,7,7772
86788,49,5914,2,2849,695,16,2,1980
86789,78,5914,2,5593,1258,5,4,2915
86790,44,5914,2,2848,733,14,2,1807
86791,11,5914,2,5594,1272,22,2,2888
86792,78,5914,2,5654,1372,4,4,4547
86793,78,5914,2,2796,693,18,3,1586
86794,11,5914,2,306,124,23,1,753
86795,49,5914,2,2797,631,2,2,1900
86796,82,5914,2,2797,631,8,2,217
86797,49,5914,2,2950,1013,22,4,56
86798,23,5914,2,2797,693,15,2,1548
86799,44,5914,2,2796,629,22,2,1813
86800,3,5914,2,2797,641,5,2,2726
86801,47,5914,2,2797,629,11,2,2131
86802,78,5914,2,2797,629,26,2,2400
86803,11,5914,2,2643,579,1,1,0
86804,11,5914,2,2797,629,11,2,2564
86805,3,5914,2,2949,947,28,3,4193
86806,26,5914,2,5594,1298,26,4,2238
86807,44,5914,2,2797,629,3,2,61
86808,23,5914,2,2797,693,12,2,1802
86809,11,5914,2,2797,629,6,2,3146
86810,31,5914,2,2644,567,27,1,1920
86811,29,5914,2,2650,567,8,1,0
86812,2,5914,2,2797,629,22,2,2306
86813,11,5914,2,2797,629,10,2,2042
86814,23,5914,2,2797,629,17,2,1725
86815,31,5914,2,2900,721,17,2,71
