edge_id:int,source_node_id:int,target_node_id:int,label_id:int,type:string,call_duration:string,call_in_out:string
18635,32,1084,0,1,61,0
18636,32,1084,0,1,3,0
18637,32,1084,0,1,46,0
18638,32,1084,0,1,40,0
18639,32,1084,0,1,24,0
18640,32,1084,0,1,35,0
18641,32,1084,0,1,27,0
18642,7,1085,0,1,176,0
18643,47,1086,0,1,224,0
18644,54,1089,0,1,33,0
18645,7,1090,0,1,97,0
18646,7,1090,0,1,306,0
18647,7,1090,0,1,38,0
18648,7,1091,0,1,54,0
18649,7,1092,0,1,60,0
18650,72,1093,0,1,7,0
18651,72,1093,0,1,17,0
18652,72,1093,0,1,11,0
18653,72,1093,0,1,21,0
18654,72,1093,0,1,15,0
18655,72,1093,0,1,34,0
18656,72,1093,0,1,14,0
18657,72,1094,0,1,832,0
18658,72,1094,0,1,31,0
18659,72,1094,0,1,183,0
18660,72,1094,0,1,43,0
18661,72,1094,0,1,265,0
18662,72,1094,0,1,20,0
18663,72,1094,0,1,157,0
18664,72,1094,0,1,311,0
18665,72,1094,0,1,24,0
18666,72,1094,0,1,223,0
18667,72,1094,0,1,24,0
18668,72,1096,0,1,85,0
18669,72,1096,0,1,87,0
18670,57,1097,0,1,70,0
18671,57,1098,0,1,18,0
18672,57,1098,0,1,11,0
18673,57,1098,0,1,35,0
18674,23,1103,0,1,122,0
18675,23,1103,0,1,24,0
18676,23,1103,0,1,76,0
18677,23,1103,0,1,29,0
18678,23,1107,0,1,112,0
18679,23,1108,0,1,224,0
18680,23,1108,0,1,15,0
18681,23,1108,0,1,98,0
18682,23,1109,0,1,22,0
18683,47,1111,0,1,988,0
18684,47,1112,0,2,51,0
18685,47,1112,0,2,56,0
18686,47,1112,0,2,81,0
18687,47,1112,0,2,62,0
18688,47,1112,0,2,149,0
18689,47,1112,0,2,47,0
18690,47,1112,0,2,132,0
18691,47,1113,0,1,158,0
18692,47,1113,0,1,380,0
18693,47,1113,0,1,19,0
18694,47,1114,0,1,179,0
18695,47,1114,0,1,174,0
18696,47,1114,0,1,684,0
18697,47,1114,0,1,44,0
18698,25,1116,0,1,340,0
18699,11,1117,0,1,231,0
18700,11,1118,0,3,68,0
18701,11,1118,0,1,136,0
18702,11,1118,0,1,72,0
18703,18,1122,0,1,324,0
18704,11,1124,0,1,1,0
18705,53,1127,0,2,22,0
18706,53,1128,0,2,32,0
18707,61,1132,0,1,38,0
18708,61,1132,0,1,17,0
18709,61,1132,0,1,21,0
18710,61,1132,0,1,28,0
18711,61,1132,0,1,10,0
18712,61,1132,0,1,45,0
18713,61,1132,0,1,37,0
18714,61,1132,0,1,79,0
18715,61,1132,0,1,33,0
18716,61,1132,0,1,89,0
18717,61,1132,0,1,26,0
18718,61,1132,0,1,69,0
18719,61,1132,0,1,62,0
18720,61,1132,0,1,17,0
18721,61,1132,0,1,40,0
18722,33,1133,0,1,31,0
18723,33,1133,0,1,20,0
18724,33,1133,0,1,13,0
18725,33,1133,0,1,22,0
18726,33,1133,0,1,28,0
18727,33,1133,0,1,57,0
18728,33,1133,0,1,33,0
18729,33,1133,0,1,65,0
18730,33,1133,0,1,31,0
18731,33,1133,0,1,19,0
18732,33,1133,0,1,52,0
18733,33,1133,0,1,64,0
18734,33,1135,0,1,9,0
18735,33,1136,0,1,179,0
18736,33,1137,0,2,85,0
18737,33,1141,0,1,3,0
18738,33,1141,0,1,36,0
18739,33,1141,0,3,9,0
18740,33,1141,0,1,21,0
18741,33,1141,0,3,11,0
18742,33,1141,0,1,12,0
18743,33,1141,0,1,30,0
18744,49,1143,0,1,46,0
18745,49,1147,0,2,185,0
18746,24,1149,0,1,30,0
18747,24,1150,0,1,44,0
18748,24,1150,0,1,26,0
18749,24,1153,0,2,140,0
18750,24,1153,0,2,41,0
18751,24,1154,0,1,10,0
18752,24,1154,0,1,140,0
18753,24,1154,0,1,8,0
18754,24,1155,0,1,71,0
18755,24,1155,0,1,105,0
18756,24,1156,0,1,12,0
18757,24,1157,0,2,12,0
18758,24,1158,0,1,72,0
18759,24,1159,0,1,109,0
18760,23,1161,0,2,15,0
18761,61,1166,0,1,10,0
18762,61,1167,0,1,13,0
18763,61,1167,0,1,17,0
18764,23,1168,0,1,10,0
18765,23,1168,0,1,14,0
18766,23,1168,0,1,45,0
18767,23,1168,0,1,42,0
18768,23,1168,0,1,6,0
18769,23,1168,0,1,40,0
18770,23,1168,0,1,14,0
18771,23,1168,0,1,33,0
18772,23,1168,0,1,35,0
18773,24,1176,0,1,209,0
18774,24,1178,0,1,38,0
18775,24,1178,0,1,168,0
18776,24,1178,0,1,15,0
18777,24,1179,0,3,141,0
18778,24,1179,0,1,48,0
18779,24,1179,0,1,112,0
18780,24,1180,0,2,16,0
18781,24,1180,0,1,156,0
18782,24,1180,0,1,480,0
18783,24,1180,0,1,57,0
18784,24,1180,0,3,131,0
18785,24,1180,0,1,108,0
18786,24,1181,0,1,30,0
18787,24,1181,0,1,28,0
18788,24,1181,0,3,64,0
18789,24,1181,0,3,34,0
18790,24,1181,0,2,46,0
18791,24,1181,0,1,63,0
18792,24,1181,0,1,16,0
18793,24,1181,0,1,75,0
18794,24,1181,0,1,13,0
18795,24,1181,0,1,58,0
18796,24,1181,0,1,30,0
18797,24,1181,0,1,48,0
18798,24,1182,0,3,366,0
18799,24,1182,0,2,892,0
18800,24,1183,0,1,26,0
18801,24,1183,0,1,148,0
18802,24,1184,0,1,21,0
18803,63,1187,0,1,16,0
18804,63,1187,0,1,25,0
18805,63,1187,0,1,23,0
18806,63,1187,0,1,18,0
18807,63,1187,0,1,21,0
18808,63,1187,0,1,49,0
18809,63,1187,0,1,16,0
18810,15,1190,0,1,478,0
18811,15,1190,0,1,347,0
18812,15,1190,0,1,87,0
18813,15,1190,0,1,38,0
18814,15,1190,0,1,129,0
18815,15,1190,0,1,455,0
18816,23,1191,0,1,29,0
18817,23,1192,0,3,38,0
18818,64,1197,0,1,22,0
18819,64,1198,0,1,41,0
18820,64,1199,0,1,73,0
18821,47,1200,0,1,14,0
18822,47,1200,0,1,70,0
18823,47,1200,0,1,37,0
18824,47,1200,0,1,154,0
18825,47,1201,0,1,34,0
18826,47,1202,0,1,125,0
18827,47,1202,0,1,76,0
18828,47,1202,0,1,40,0
18829,47,1202,0,1,31,0
18830,47,1202,0,1,75,0
18831,47,1203,0,1,33,0
18832,47,1203,0,1,22,0
18833,47,1203,0,1,30,0
18834,47,1203,0,1,180,0
18835,47,1203,0,1,272,0
18836,47,1203,0,1,15,0
18837,47,1203,0,1,216,0
18838,47,1203,0,1,153,0
18839,47,1203,0,1,290,0
18840,47,1203,0,1,120,0
18841,47,1203,0,1,24,0
18842,47,1203,0,1,55,0
18843,47,1203,0,1,60,0
18844,47,1203,0,1,265,0
18845,47,1203,0,1,9,0
18846,47,1203,0,1,354,0
18847,47,1203,0,1,174,0
18848,47,1203,0,1,38,0
18849,47,1203,0,1,130,0
18850,47,1203,0,1,34,0
18851,47,1203,0,1,158,0
18852,47,1203,0,1,65,0
18853,47,1204,0,1,40,0
18854,47,1207,0,1,14,0
18855,47,1207,0,1,26,0
18856,47,1207,0,1,102,0
18857,47,1208,0,1,127,0
18858,47,1208,0,1,75,0
18859,47,1208,0,1,26,0
18860,47,1208,0,1,103,0
18861,47,1209,0,1,27,0
18862,47,1209,0,1,37,0
18863,47,1209,0,1,34,0
18864,47,1209,0,1,112,0
18865,47,1209,0,1,94,0
18866,47,1209,0,1,13,0
18867,47,1210,0,1,49,0
18868,71,1211,0,1,82,0
18869,71,1211,0,1,133,0
18870,31,1214,0,1,29,0
18871,31,1214,0,1,67,0
18872,47,1218,0,1,56,0
18873,47,1218,0,1,82,0
18874,47,1218,0,1,28,0
18875,18,1219,0,1,75,0
18876,18,1219,0,1,9,0
18877,18,1219,0,1,24,0
18878,18,1219,0,1,23,0
18879,24,1222,0,1,110,0
18880,24,1222,0,1,60,0
18881,33,1223,0,1,55,0
18882,31,1231,0,1,71,0
18883,31,1234,0,1,140,0
18884,31,1235,0,1,38,0
18885,31,1237,0,1,78,0
18886,31,1239,0,3,8,0
18887,72,1240,0,1,34,0
18888,72,1240,0,1,88,0
18889,72,1240,0,1,82,0
18890,72,1240,0,1,13,0
18891,72,1240,0,1,16,0
18892,72,1240,0,1,40,0
18893,72,1241,0,1,106,0
18894,44,1242,0,1,339,0
18895,44,1242,0,1,45,0
18896,44,1245,0,1,389,0
18897,44,1245,0,1,365,0
18898,44,1246,0,3,128,0
18899,44,1246,0,3,63,0
18900,44,1248,0,1,502,0
18901,71,1254,0,1,16,0
18902,32,1255,0,1,38,0
18903,32,1255,0,1,20,0
18904,32,1255,0,1,40,0
18905,32,1255,0,1,25,0
18906,32,1255,0,1,46,0
18907,32,1255,0,1,30,0
18908,32,1255,0,1,15,0
18909,32,1255,0,1,83,0
18910,32,1255,0,1,25,0
18911,32,1256,0,1,109,0
18912,32,1256,0,1,124,0
18913,32,1256,0,1,15,0
18914,32,1256,0,1,495,0
18915,32,1256,0,1,756,0
18916,32,1256,0,1,411,0
18917,32,1256,0,1,286,0
18918,32,1256,0,1,275,0
18919,32,1256,0,1,1639,0
18920,32,1256,0,1,1800,0
18921,32,1256,0,1,60,0
18922,32,1256,0,1,133,0
18923,32,1256,0,1,13,0
18924,32,1256,0,1,654,0
18925,32,1256,0,1,265,0
18926,32,1256,0,1,605,0
18927,32,1256,0,1,618,0
18928,32,1256,0,1,39,0
18929,32,1256,0,1,1348,0
18930,74,1257,0,1,17,0
18931,74,1257,0,1,11,0
18932,74,1259,0,1,1800,0
18933,74,1259,0,1,236,0
18934,74,1260,0,1,61,0
18935,74,1260,0,1,60,0
18936,74,1262,0,1,46,0
18937,74,1262,0,1,66,0
18938,74,1262,0,1,14,0
18939,74,1262,0,1,28,0
18940,74,1262,0,1,23,0
18941,74,1262,0,1,25,0
18942,74,1262,0,1,35,0
18943,74,1263,0,1,24,0
18944,74,1263,0,1,46,0
18945,74,1263,0,1,682,0
18946,74,1263,0,1,22,0
18947,74,1263,0,1,54,0
18948,74,1263,0,1,12,0
18949,74,1263,0,1,38,0
18950,74,1263,0,1,29,0
18951,47,1264,0,1,97,0
18952,47,1265,0,1,95,0
18953,47,1265,0,1,35,0
18954,64,1268,0,1,103,0
18955,18,1270,0,1,76,0
18956,18,1270,0,1,40,0
18957,18,1270,0,1,113,0
18958,18,1271,0,1,22,0
18959,18,1271,0,1,62,0
18960,18,1272,0,1,11,0
18961,18,1272,0,1,9,0
18962,18,1272,0,1,23,0
18963,18,1272,0,1,26,0
18964,18,1272,0,1,28,0
18965,18,1272,0,1,42,0
18966,18,1272,0,1,17,0
18967,71,1273,0,1,17,0
18968,71,1273,0,1,18,0
18969,71,1273,0,1,65,0
18970,71,1273,0,1,78,0
18971,71,1273,0,1,22,0
18972,71,1273,0,1,71,0
18973,71,1273,0,1,33,0
18974,71,1273,0,1,68,0
18975,71,1273,0,1,169,0
18976,71,1273,0,1,13,0
18977,71,1273,0,1,31,0
18978,71,1274,0,1,17,0
18979,71,1274,0,1,61,0
18980,71,1274,0,1,108,0
18981,71,1274,0,1,36,0
18982,71,1274,0,1,67,0
18983,71,1274,0,1,10,0
18984,71,1274,0,1,9,0
18985,71,1274,0,1,46,0
18986,71,1274,0,1,81,0
18987,71,1274,0,1,56,0
18988,71,1274,0,1,57,0
18989,71,1274,0,1,41,0
18990,71,1274,0,1,31,0
18991,71,1275,0,1,29,0
18992,71,1275,0,1,151,0
18993,71,1275,0,1,31,0
18994,71,1275,0,1,45,0
18995,71,1275,0,1,84,0
18996,71,1277,0,1,59,0
18997,71,1277,0,1,17,0
18998,71,1277,0,1,102,0
18999,71,1277,0,1,19,0
19000,71,1277,0,1,51,0
19001,71,1277,0,1,7,0
19002,71,1277,0,1,50,0
19003,71,1277,0,1,9,0
19004,71,1277,0,1,29,0
19005,71,1277,0,1,19,0
19006,71,1277,0,1,41,0
19007,71,1277,0,1,26,0
19008,71,1277,0,1,14,0
19009,71,1277,0,1,8,0
19010,71,1277,0,1,116,0
19011,71,1277,0,1,54,0
19012,71,1277,0,1,17,0
19013,71,1277,0,1,81,0
19014,71,1277,0,1,13,0
19015,71,1277,0,1,18,0
19016,71,1277,0,1,42,0
19017,71,1277,0,1,24,0
19018,71,1278,0,1,62,0
19019,71,1279,0,1,56,0
19020,71,1280,0,1,76,0
19021,71,1280,0,1,62,0
19022,71,1282,0,1,26,0
19023,71,1282,0,1,45,0
19024,71,1282,0,1,8,0
19025,71,1283,0,1,75,0
19026,71,1284,0,1,78,0
19027,71,1284,0,1,78,0
19028,71,1284,0,1,14,0
19029,71,1284,0,1,70,0
19030,71,1285,0,1,86,0
19031,71,1285,0,1,44,0
19032,18,1286,0,1,13,0
19033,18,1288,0,1,132,0
19034,18,1288,0,1,142,0
19035,18,1288,0,1,23,0
19036,18,1288,0,1,72,0
19037,18,1288,0,1,16,0
19038,18,1288,0,1,54,0
19039,18,1288,0,1,49,0
19040,24,1290,0,1,24,0
19041,24,1291,0,1,171,0
19042,24,1291,0,1,261,0
19043,24,1292,0,1,81,0
19044,24,1292,0,1,34,0
19045,24,1292,0,1,40,0
19046,24,1292,0,3,167,0
19047,24,1292,0,3,300,0
19048,24,1292,0,3,217,0
19049,0,1293,0,1,37,0
19050,78,1294,0,1,59,0
19051,78,1294,0,1,132,0
19052,78,1295,0,1,115,0
19053,78,1295,0,1,32,0
19054,78,1295,0,1,52,0
19055,78,1295,0,1,28,0
19056,78,1295,0,1,112,0
19057,78,1295,0,1,35,0
19058,78,1295,0,1,30,0
19059,78,1295,0,1,45,0
19060,78,1295,0,1,11,0
19061,78,1295,0,1,17,0
19062,78,1295,0,1,12,0
19063,78,1295,0,1,14,0
19064,78,1295,0,1,8,0
19065,78,1295,0,1,5,0
19066,78,1295,0,1,43,0
19067,78,1295,0,1,32,0
19068,78,1295,0,1,24,0
19069,78,1295,0,1,70,0
19070,78,1295,0,1,14,0
19071,78,1295,0,1,441,0
19072,78,1295,0,1,63,0
19073,78,1295,0,1,23,0
19074,78,1295,0,1,25,0
19075,78,1295,0,1,50,0
19076,78,1295,0,1,13,0
19077,78,1295,0,1,22,0
19078,78,1295,0,1,9,0
19079,78,1296,0,1,50,0
19080,78,1296,0,1,53,0
19081,78,1296,0,1,54,0
19082,78,1296,0,1,13,0
19083,78,1296,0,1,94,0
19084,78,1296,0,1,57,0
19085,78,1297,0,1,235,0
19086,78,1297,0,1,50,0
19087,78,1297,0,1,68,0
19088,78,1297,0,1,127,0
19089,78,1297,0,1,68,0
19090,78,1297,0,1,44,0
19091,78,1297,0,1,19,0
19092,78,1297,0,1,53,0
19093,78,1297,0,1,8,0
19094,78,1297,0,1,56,0
19095,78,1298,0,1,31,0
19096,65,1299,0,1,153,0
19097,65,1299,0,1,58,0
19098,65,1300,0,1,452,0
19099,65,1300,0,1,280,0
19100,65,1300,0,1,24,0
19101,65,1300,0,1,69,0
19102,65,1300,0,1,510,0
19103,65,1300,0,1,164,0
19104,65,1300,0,1,226,0
19105,65,1300,0,1,72,0
19106,65,1300,0,1,750,0
19107,65,1300,0,1,151,0
19108,65,1300,0,1,108,0
19109,65,1300,0,1,72,0
19110,65,1300,0,1,128,0
19111,65,1301,0,1,146,0
19112,41,1303,0,1,50,0
19113,47,1304,0,1,1740,0
19114,47,1304,0,1,164,0
19115,47,1305,0,1,62,0
19116,47,1306,0,1,164,0
19117,47,1307,0,1,29,0
19118,47,1307,0,1,27,0
19119,47,1307,0,1,155,0
19120,47,1307,0,1,40,0
19121,71,1308,0,1,88,0
19122,72,1310,0,1,34,0
19123,72,1310,0,1,44,0
19124,72,1310,0,1,84,0
19125,72,1310,0,1,34,0
19126,72,1310,0,1,49,0
19127,72,1310,0,1,192,0
19128,72,1310,0,1,41,0
19129,72,1310,0,1,193,0
19130,72,1310,0,1,32,0
19131,72,1310,0,1,107,0
19132,72,1311,0,3,26,0
19133,72,1311,0,3,80,0
19134,72,1311,0,3,27,0
19135,72,1311,0,3,43,0
19136,72,1311,0,3,39,0
19137,72,1312,0,1,201,0
19138,72,1312,0,1,106,0
19139,72,1312,0,1,36,0
19140,72,1313,0,1,14,0
19141,72,1313,0,1,58,0
19142,72,1314,0,3,97,0
19143,72,1314,0,3,42,0
19144,72,1314,0,3,89,0
19145,72,1314,0,3,228,0
19146,72,1314,0,3,68,0
19147,72,1314,0,3,34,0
19148,72,1314,0,3,99,0
19149,72,1314,0,3,35,0
19150,72,1314,0,3,66,0
19151,72,1314,0,3,24,0
19152,72,1315,0,1,55,0
19153,72,1315,0,1,56,0
19154,72,1315,0,1,73,0
19155,72,1315,0,1,47,0
19156,72,1315,0,1,63,0
19157,72,1315,0,1,10,0
19158,72,1315,0,1,25,0
19159,72,1315,0,1,295,0
19160,72,1315,0,1,34,0
19161,72,1315,0,1,114,0
19162,72,1315,0,1,22,0
19163,62,1317,0,1,17,0
19164,62,1318,0,1,136,0
19165,62,1319,0,1,24,0
19166,62,1319,0,1,21,0
19167,62,1319,0,1,44,0
19168,62,1319,0,1,75,0
19169,62,1319,0,1,109,0
19170,62,1319,0,1,10,0
19171,62,1319,0,1,29,0
19172,62,1321,0,1,72,0
19173,62,1321,0,1,41,0
19174,62,1326,0,1,46,0
19175,49,1330,0,1,14,0
19176,49,1330,0,1,23,0
19177,49,1331,0,1,14,0
19178,49,1332,0,1,25,0
19179,49,1332,0,1,19,0
19180,49,1332,0,1,33,0
19181,49,1332,0,1,55,0
19182,49,1332,0,1,178,0
19183,49,1332,0,1,217,0
19184,25,1335,0,1,469,0
19185,31,1339,0,2,20,0
19186,17,1342,0,1,15,0
19187,17,1342,0,1,13,0
19188,17,1342,0,1,6,0
19189,17,1342,0,1,38,0
19190,17,1342,0,1,16,0
19191,17,1342,0,1,9,0
19192,17,1342,0,1,23,0
19193,17,1342,0,1,32,0
19194,17,1342,0,1,50,0
19195,17,1342,0,1,19,0
19196,17,1342,0,1,40,0
19197,17,1342,0,1,23,0
19198,17,1342,0,1,73,0
19199,17,1342,0,1,28,0
19200,17,1342,0,1,50,0
19201,17,1342,0,1,12,0
19202,17,1342,0,1,6,0
19203,17,1342,0,1,6,0
19204,17,1342,0,1,22,0
19205,17,1342,0,1,58,0
19206,17,1344,0,2,414,0
19207,17,1344,0,1,30,0
19208,17,1344,0,2,165,0
19209,17,1344,0,2,38,0
19210,17,1344,0,2,376,0
19211,17,1344,0,2,428,0
19212,17,1344,0,2,187,0
19213,17,1345,0,1,20,0
19214,17,1345,0,1,10,0
19215,17,1345,0,1,9,0
19216,17,1345,0,1,46,0
19217,17,1345,0,1,8,0
19218,15,1347,0,1,36,0
19219,15,1348,0,1,38,0
19220,15,1348,0,1,43,0
19221,15,1348,0,1,85,0
19222,15,1349,0,1,134,0
19223,40,1350,0,1,16,0
19224,40,1351,0,1,41,0
19225,18,1353,0,1,14,0
19226,18,1353,0,1,18,0
19227,61,1368,0,1,16,0
19228,40,1369,0,1,10,0
19229,57,1370,0,1,65,0
19230,57,1370,0,1,16,0
19231,57,1370,0,1,134,0
19232,57,1371,0,1,31,0
19233,57,1371,0,1,38,0
19234,57,1371,0,1,53,0
19235,57,1371,0,1,277,0
19236,57,1371,0,1,122,0
19237,57,1371,0,1,62,0
19238,57,1372,0,1,233,0
19239,57,1372,0,1,29,0
19240,30,1375,0,1,17,0
19241,30,1375,0,1,7,0
19242,30,1375,0,1,58,0
19243,30,1375,0,1,21,0
19244,30,1375,0,1,72,0
19245,30,1375,0,1,30,0
19246,25,1380,0,3,423,0
19247,25,1380,0,3,450,0
19248,25,1380,0,3,303,0
19249,25,1380,0,3,236,0
19250,4,1381,0,1,16,0
19251,4,1381,0,1,13,0
19252,4,1381,0,1,35,0
19253,4,1381,0,1,28,0
19254,4,1381,0,1,16,0
19255,4,1381,0,1,19,0
19256,4,1381,0,1,32,0
19257,4,1381,0,1,14,0
19258,4,1381,0,1,27,0
19259,4,1382,0,1,34,0
19260,4,1382,0,1,10,0
19261,4,1382,0,1,23,0
19262,4,1382,0,1,33,0
19263,4,1382,0,1,16,0
19264,4,1382,0,1,139,0
19265,4,1382,0,1,17,0
19266,4,1382,0,1,8,0
19267,4,1382,0,1,9,0
19268,4,1382,0,1,21,0
19269,4,1382,0,1,26,0
19270,4,1382,0,1,82,0
19271,4,1382,0,1,158,0
19272,4,1382,0,1,44,0
19273,4,1382,0,1,23,0
19274,4,1382,0,1,42,0
19275,4,1382,0,1,46,0
19276,13,1383,0,1,101,0
19277,13,1384,0,1,64,0
19278,3,1385,0,1,19,0
19279,3,1385,0,3,76,0
19280,3,1385,0,3,151,0
19281,3,1385,0,3,285,0
19282,3,1385,0,1,21,0
19283,3,1385,0,1,64,0
19284,3,1385,0,3,608,0
19285,3,1385,0,1,8,0
19286,3,1385,0,3,225,0
19287,3,1385,0,3,188,0
19288,3,1385,0,3,124,0
19289,3,1385,0,3,296,0
19290,3,1385,0,3,198,0
19291,27,1389,0,1,107,0
19292,27,1389,0,1,341,0
19293,27,1389,0,1,75,0
19294,25,1390,0,1,18,0
19295,25,1391,0,3,211,0
19296,25,1391,0,3,799,0
19297,25,1392,0,1,420,0
19298,25,1392,0,1,49,0
19299,25,1392,0,1,536,0
19300,7,1394,0,1,45,0
19301,18,1397,0,1,33,0
19302,18,1398,0,1,270,0
19303,18,1398,0,1,97,0
19304,18,1398,0,1,48,0
19305,18,1400,0,1,15,0
19306,26,1403,0,1,32,0
19307,26,1403,0,1,251,0
19308,26,1403,0,1,61,0
19309,26,1403,0,1,64,0
19310,26,1403,0,1,112,0
19311,26,1403,0,1,240,0
19312,26,1403,0,1,52,0
19313,26,1403,0,1,82,0
19314,26,1403,0,1,16,0
19315,26,1403,0,1,226,0
19316,26,1404,0,1,26,0
19317,26,1404,0,1,24,0
19318,26,1404,0,1,14,0
19319,26,1404,0,1,11,0
19320,26,1405,0,2,145,0
19321,26,1405,0,1,24,0
19322,26,1405,0,2,54,0
19323,26,1405,0,2,24,0
19324,26,1405,0,2,49,0
19325,26,1406,0,1,37,0
19326,26,1406,0,1,18,0
19327,26,1406,0,1,39,0
19328,26,1406,0,1,52,0
19329,26,1406,0,1,19,0
19330,26,1406,0,1,16,0
19331,26,1408,0,1,114,0
19332,26,1408,0,1,107,0
19333,26,1408,0,1,22,0
19334,26,1408,0,1,65,0
19335,26,1408,0,1,44,0
19336,26,1408,0,1,156,0
19337,26,1408,0,1,142,0
19338,26,1408,0,2,7,0
19339,26,1408,0,1,12,0
19340,26,1408,0,1,11,0
19341,62,1409,0,3,118,0
19342,62,1409,0,3,23,0
19343,62,1409,0,3,16,0
19344,62,1411,0,1,26,0
19345,62,1412,0,1,21,0
19346,62,1412,0,1,14,0
19347,62,1412,0,1,13,0
19348,62,1412,0,1,16,0
19349,62,1412,0,1,28,0
19350,62,1412,0,1,14,0
19351,62,1412,0,1,16,0
19352,62,1413,0,1,36,0
19353,62,1416,0,1,55,0
19354,62,1416,0,1,61,0
19355,62,1416,0,1,25,0
19356,62,1416,0,1,9,0
19357,62,1416,0,1,21,0
19358,62,1416,0,1,47,0
19359,62,1416,0,1,14,0
19360,62,1416,0,1,117,0
19361,62,1416,0,1,17,0
19362,62,1419,0,1,45,0
19363,62,1419,0,1,14,0
19364,62,1419,0,1,49,0
19365,62,1419,0,1,35,0
19366,62,1419,0,1,29,0
19367,62,1419,0,1,25,0
19368,62,1422,0,3,24,0
19369,72,1423,0,1,51,0
19370,72,1424,0,1,20,0
19371,72,1424,0,1,29,0
19372,72,1424,0,1,34,0
19373,72,1424,0,1,7,0
19374,72,1424,0,1,12,0
19375,72,1424,0,1,42,0
19376,72,1424,0,1,61,0
19377,72,1424,0,1,23,0
19378,72,1424,0,1,38,0
19379,72,1424,0,1,51,0
19380,72,1424,0,1,112,0
19381,72,1424,0,1,23,0
19382,72,1424,0,1,27,0
19383,72,1424,0,1,1,0
19384,72,1424,0,1,64,0
19385,72,1424,0,1,82,0
19386,72,1424,0,1,24,0
19387,72,1424,0,1,8,0
19388,72,1424,0,1,35,0
19389,72,1424,0,1,89,0
19390,72,1424,0,1,55,0
19391,72,1424,0,1,26,0
19392,72,1424,0,1,59,0
19393,72,1424,0,1,40,0
19394,32,1425,0,1,7,0
19395,32,1425,0,1,43,0
19396,32,1425,0,1,46,0
19397,33,1427,0,1,198,0
19398,33,1427,0,1,122,0
19399,33,1427,0,3,76,0
19400,33,1427,0,1,269,0
19401,33,1427,0,1,37,0
19402,43,1436,0,1,14,0
19403,43,1436,0,1,33,0
19404,43,1436,0,1,39,0
19405,43,1436,0,1,41,0
19406,43,1436,0,1,49,0
19407,43,1436,0,1,12,0
19408,43,1436,0,1,21,0
19409,43,1436,0,1,32,0
19410,43,1436,0,1,28,0
19411,43,1436,0,1,51,0
19412,43,1436,0,1,78,0
19413,43,1436,0,1,30,0
19414,43,1436,0,1,35,0
19415,43,1436,0,1,34,0
19416,43,1436,0,1,39,0
19417,43,1436,0,1,4,0
19418,43,1436,0,1,114,0
19419,43,1436,0,1,8,0
19420,43,1436,0,1,25,0
19421,43,1436,0,1,16,0
19422,43,1436,0,1,71,0
19423,43,1436,0,1,8,0
19424,43,1436,0,1,5,0
19425,43,1436,0,1,20,0
19426,43,1436,0,1,32,0
19427,43,1436,0,1,21,0
19428,43,1436,0,1,21,0
19429,43,1436,0,1,48,0
19430,43,1436,0,1,102,0
19431,43,1436,0,1,17,0
19432,43,1437,0,1,23,0
19433,43,1439,0,1,56,0
19434,43,1439,0,1,79,0
19435,43,1439,0,1,138,0
19436,43,1439,0,1,58,0
19437,43,1439,0,1,16,0
19438,43,1439,0,1,31,0
19439,43,1439,0,1,11,0
19440,43,1439,0,1,16,0
19441,43,1439,0,1,95,0
19442,43,1439,0,1,21,0
19443,43,1439,0,1,6,0
19444,43,1439,0,1,20,0
19445,43,1439,0,1,34,0
19446,43,1439,0,1,53,0
19447,43,1439,0,1,47,0
19448,43,1439,0,1,55,0
19449,43,1439,0,1,53,0
19450,43,1439,0,1,87,0
19451,43,1439,0,1,45,0
19452,43,1439,0,1,92,0
19453,43,1439,0,1,112,0
19454,43,1439,0,1,34,0
19455,43,1439,0,1,117,0
19456,43,1439,0,1,30,0
19457,43,1439,0,1,45,0
19458,72,1441,0,1,26,0
19459,72,1442,0,3,91,0
19460,72,1442,0,3,279,0
19461,72,1442,0,3,44,0
19462,72,1442,0,3,428,0
19463,72,1442,0,3,234,0
19464,72,1442,0,3,207,0
19465,72,1442,0,3,281,0
19466,29,1443,0,1,68,0
19467,46,1444,0,1,50,0
19468,46,1444,0,1,20,0
19469,46,1444,0,1,41,0
19470,46,1444,0,1,87,0
19471,46,1445,0,1,51,0
19472,46,1445,0,1,44,0
19473,30,1447,0,1,12,0
19474,31,1455,0,1,96,0
19475,31,1455,0,1,23,0
19476,44,1466,0,1,46,0
19477,44,1466,0,1,95,0
19478,44,1466,0,1,140,0
19479,44,1466,0,1,14,0
19480,44,1466,0,1,55,0
19481,47,1471,0,2,129,0
19482,47,1471,0,2,113,0
19483,41,1474,0,1,34,0
19484,41,1474,0,1,44,0
19485,41,1474,0,1,82,0
19486,41,1474,0,1,306,0
19487,41,1474,0,1,75,0
19488,41,1474,0,1,19,0
19489,41,1474,0,1,796,0
19490,41,1474,0,1,12,0
19491,41,1474,0,1,522,0
19492,61,1476,0,1,23,0
19493,61,1476,0,1,29,0
19494,61,1476,0,1,25,0
19495,64,1477,0,1,10,0
19496,61,1479,0,1,71,0
19497,61,1479,0,1,37,0
19498,61,1479,0,1,39,0
19499,47,1481,0,1,65,0
19500,47,1481,0,1,129,0
19501,47,1481,0,1,104,0
19502,71,1482,0,1,13,0
19503,71,1482,0,1,346,0
19504,71,1484,0,1,9,0
19505,71,1484,0,1,32,0
